Namespace(full_exp=True, data='cifar10', i_i_d=False, wandb=True, method_choosing_users='all users', model='cnn3', num_users=300, num_users_per_round=15, global_epochs=600, max_seconds=300.0, epsilon_bar=10.0, epsilon_sum_deascent_coeff=0.04, delta_f=0.004, alpha=10.0, beta=2.0, gamma=20.0, alternative_privacy_reward=False, mixed_precision=True, shared_res_constraint=True, clusters_partition_level=15, resources_cluster_num=20, rho=0.01, shared_res_constraint_verbose=True, latency_penalty_coeff=0.01, choosing_users_verbose=True, sa_pause_verbose=True, snr_verbose=False, dirichlet_coeff=2.0, label_dominance=0.25, bar_plot_interval=30, save_data_global_epochs=None, sa_pause_accelerated=False, ucb_neighbors_only=True, max_iterations_sa_pause=100, sa_pause_simulation=False, max_time_sa_pause=600.0, pre_sa_pause_rounds=1, beta_max_reduction=1.0, accel_ucb_coeff=1.0, add_tiny_noise=True, higher_threshold=False, max_neighbors=None, sa_informed_sampling=True, sampling_temp=0.0001, data_truncation=None, num_classes_subset=None, tau_min=0.05, production=False, privacy_noise='laplace', privacy=False, save_best_model=False, seed=3.0, norm_mean=0.5, norm_std=0.5, train_batch_size=20, test_batch_size=1000, local_epochs=1, local_iterations=100, lr=0.01, momentum=0.5, lr_scheduler=False, optimizer='adam', device=device(type='cuda'), exp_path=PosixPath('/home/oripele/PAUSE/checkpoints/all users/cnn3/27-08-2025_16-03-11'), fraboni_distributions=array([[0.        , 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       [0.        , 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       [0.12612816, 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       ...,
       [0.        , 0.        , 0.03022142, ..., 0.        , 0.        ,
        0.        ],
       [0.        , 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       [0.        , 0.        , 0.        , ..., 0.01387718, 0.        ,
        0.01511071]], shape=(15, 300)))
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
CNN3LayerCifar                           --
├─Conv2d: 1-1                            896
├─BatchNorm2d: 1-2                       64
├─Conv2d: 1-3                            18,496
├─BatchNorm2d: 1-4                       128
├─Conv2d: 1-5                            73,856
├─BatchNorm2d: 1-6                       256
├─MaxPool2d: 1-7                         --
├─Linear: 1-8                            65,664
├─BatchNorm1d: 1-9                       256
├─Linear: 1-10                           8,256
├─BatchNorm1d: 1-11                      128
├─Linear: 1-12                           2,080
├─BatchNorm1d: 1-13                      64
├─Linear: 1-14                           330
├─Dropout: 1-15                          --
├─Dropout: 1-16                          --
├─Dropout: 1-17                          --
=================================================================
Total params: 170,474
Trainable params: 170,474
Non-trainable params: 0
=================================================================
Using mixed precision training (AMP)
iteration: 1
user 0, emp_avg: 1.0, h: 0, ucb: inf,num_of_obs: 0, privacy reward: 0.9607894391523232, g: 0.015908313623715715, curr_delay = 0.05, data_size = 409
user 39, emp_avg: 0.6655173409548708, h: 1.17653767698745, ucb: 1.8479613849264513,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7258324271393531, curr_delay = 0.1232628584911174, data_size = 408
user 40, emp_avg: 0.6389316330885041, h: 1.17653767698745, ucb: 1.8220397075266255,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8364190884183869, curr_delay = 0.14292487076408056, data_size = 205
user 41, emp_avg: 0.6096674391803499, h: 1.17653767698745, ucb: 1.7933235466175572,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.864286707170165, curr_delay = 0.16865880863704752, data_size = 156
user 42, emp_avg: 0.6739372605528873, h: 1.17653767698745, ucb: 1.843064420734721,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.05, data_size = 49
user 43, emp_avg: 0.6063052068155348, h: 1.17653767698745, ucb: 1.7881612113703387,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.864286707170165, curr_delay = 0.13430073055751368, data_size = 156
user 44, emp_avg: 0.6129907859861508, h: 1.17653767698745, ucb: 1.7807327990187405,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8711810428507301, curr_delay = 0.05, data_size = 144
user 45, emp_avg: 0.6075231278438822, h: 1.17653767698745, ucb: 1.7873742987600836,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7897084775895885, curr_delay = 0.10828853554427466, data_size = 289
user 46, emp_avg: 0.6509051962146385, h: 1.17653767698745, ucb: 1.8347571355089176,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.15193982114474358, data_size = 49
user 47, emp_avg: 0.6060425352588346, h: 1.17653767698745, ucb: 1.785820227205204,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.10787908324803472, data_size = 49
user 48, emp_avg: 0.5946718308807843, h: 1.17653767698745, ucb: 1.7789417716953833,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9261342422275959, curr_delay = 0.19650054344761544, data_size = 50
user 49, emp_avg: 0.5343345848786565, h: 1.17653767698745, ucb: 1.7002889569769852,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8568487508035247, curr_delay = 0.05, data_size = 169
user 50, emp_avg: 0.5676254577937321, h: 1.17653767698745, ucb: 1.7343364406401305,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.830787927899248, curr_delay = 0.05, data_size = 215
user 51, emp_avg: 0.5920733058821754, h: 1.17653767698745, ucb: 1.7738110056542706,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9202082737372379, curr_delay = 0.13763779825172792, data_size = 60
user 52, emp_avg: 0.6164303436056006, h: 1.17653767698745, ucb: 1.800191039178498,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8167932385287615, curr_delay = 0.16743826357265257, data_size = 240
user 53, emp_avg: 0.5266271205865528, h: 1.17653767698745, ucb: 1.7049329862698843,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.1114015428632206, data_size = 49
user 54, emp_avg: 0.5690357867164729, h: 1.17653767698745, ucb: 1.7404366953967454,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7836909907019218, curr_delay = 0.06288884232270944, data_size = 300
user 55, emp_avg: 0.5289017944832857, h: 1.17653767698745, ucb: 1.701317265755879,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8706054687845485, curr_delay = 0.0703948882696091, data_size = 145
user 56, emp_avg: 0.5839604765354445, h: 1.17653767698745, ucb: 1.7556725590229068,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8364190884183869, curr_delay = 0.06279145954673035, data_size = 205
user 57, emp_avg: 0.5055876374874892, h: 1.17653767698745, ucb: 1.6872056803640119,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8579909595974056, curr_delay = 0.17727256617445014, data_size = 167
user 58, emp_avg: 0.5344695812683016, h: 1.17653767698745, ucb: 1.7138463877787888,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9048897686497462, curr_delay = 0.1220858467750783, data_size = 86
user 59, emp_avg: 0.5705535384536596, h: 1.17653767698745, ucb: 1.7373310685877836,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8296639781797137, curr_delay = 0.05, data_size = 217
user 60, emp_avg: 0.5169997202842275, h: 1.17653767698745, ucb: 1.6975095417252222,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8173507437192876, curr_delay = 0.1461025546664018, data_size = 239
user 61, emp_avg: 0.5275629404438681, h: 1.17653767698745, ucb: 1.7100759143554336,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8494429380156819, curr_delay = 0.1889288625286853, data_size = 182
user 62, emp_avg: 0.4893198659897261, h: 1.17653767698745, ucb: 1.6715946514066164,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9131222177760349, curr_delay = 0.2110710166802653, data_size = 72
user 63, emp_avg: 0.5457357216015113, h: 1.17653767698745, ucb: 1.7274295264385144,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8505802016435939, curr_delay = 0.15680563281120494, data_size = 180
user 64, emp_avg: 0.5296311510711658, h: 1.17653767698745, ucb: 1.7118097046339489,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.864286707170165, curr_delay = 0.17766244294791259, data_size = 156
user 65, emp_avg: 0.5223651040497982, h: 1.17653767698745, ucb: 1.7011309610824108,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8631403140050796, curr_delay = 0.11783415671195903, data_size = 158
user 66, emp_avg: 0.4639962140011229, h: 1.17653767698745, ucb: 1.6449295273063567,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9131222177760349, curr_delay = 0.18478262185873068, data_size = 72
user 67, emp_avg: 0.5500973368434248, h: 1.17653767698745, ucb: 1.726579008912605,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9190253624234597, curr_delay = 0.09048765645412507, data_size = 62
user 68, emp_avg: 0.500056383634363, h: 1.17653767698745, ucb: 1.6652317057044121,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8908637293221119, curr_delay = 0.05, data_size = 110
user 69, emp_avg: 0.5079668702457566, h: 1.17653767698745, ucb: 1.6837097111812667,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7122348398090171, curr_delay = 0.092091265389333, data_size = 434
user 70, emp_avg: 0.4607554470522345, h: 1.17653767698745, ucb: 1.6411139740287326,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8432015872685797, curr_delay = 0.17085953252258143, data_size = 193
user 71, emp_avg: 0.4490144940134612, h: 1.17653767698745, ucb: 1.6281104937677038,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9054765644387032, curr_delay = 0.1486112462095443, data_size = 85
user 72, emp_avg: 0.4490675166413771, h: 1.17653767698745, ucb: 1.6281671814002898,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9060635504263514, curr_delay = 0.14865907078786755, data_size = 84
user 73, emp_avg: 0.44611442170181703, h: 1.17653767698745, ucb: 1.623234277140584,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.11890646862025098, data_size = 49
user 74, emp_avg: 0.49921363901812316, h: 1.17653767698745, ucb: 1.6783282654329486,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8711810428507301, curr_delay = 0.12959146976569583, data_size = 144
user 75, emp_avg: 0.4247429932062196, h: 1.17653767698745, ucb: 1.6054522006307403,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7831450876315533, curr_delay = 0.2073005843014074, data_size = 301
user 76, emp_avg: 0.4931548268839542, h: 1.17653767698745, ucb: 1.6692756844231997,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8505802016435939, curr_delay = 0.09775268863953988, data_size = 180
user 77, emp_avg: 0.47202506261792065, h: 1.17653767698745, ucb: 1.6394769524555568,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8908637293221119, curr_delay = 0.057352623727708954, data_size = 110
user 78, emp_avg: 0.4802196695428384, h: 1.17653767698745, ucb: 1.6449441572017165,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9202082737372379, curr_delay = 0.05, data_size = 60
user 79, emp_avg: 0.47478318525866114, h: 1.17653767698745, ucb: 1.6516393359984356,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7974003820357449, curr_delay = 0.10851392904983734, data_size = 275
user 80, emp_avg: 0.46059406682665555, h: 1.17653767698745, ucb: 1.635910117623119,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8781027671428149, curr_delay = 0.09721089891821355, data_size = 132
user 81, emp_avg: 0.4084686136378752, h: 1.17653767698745, ucb: 1.5872127358624903,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8505802016435939, curr_delay = 0.16057291222855444, data_size = 180
user 82, emp_avg: 0.4675460884506004, h: 1.17653767698745, ucb: 1.6429000963177585,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9190253624234597, curr_delay = 0.09622276946082091, data_size = 62
user 83, emp_avg: 0.38075681408620243, h: 1.17653767698745, ucb: 1.558210050790935,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8838917925755743, curr_delay = 0.14685487384507873, data_size = 122
user 84, emp_avg: 0.4558122065563523, h: 1.17653767698745, ucb: 1.6362318804409948,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9196167229810033, curr_delay = 0.17543592304481034, data_size = 61
user 85, emp_avg: 0.42168784912864105, h: 1.17653767698745, ucb: 1.5850820681417421,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8775249106923401, curr_delay = 0.05, data_size = 133
user 86, emp_avg: 0.4230203317552748, h: 1.17653767698745, ucb: 1.5982624547730815,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.610489945083575, curr_delay = 0.10416130530642997, data_size = 637
user 87, emp_avg: 0.37597359244142287, h: 1.17653767698745, ucb: 1.5507817647363646,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8844717412116513, curr_delay = 0.11060190022991562, data_size = 121
user 88, emp_avg: 0.41475965295052036, h: 1.17653767698745, ucb: 1.5934344047154763,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.15589516178988946, data_size = 49
user 89, emp_avg: 0.38842245762901656, h: 1.17653767698745, ucb: 1.5652160246088551,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8568487508035247, curr_delay = 0.13256857247224188, data_size = 169
user 90, emp_avg: 0.3825841114706585, h: 1.17653767698745, ucb: 1.561233325087511,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9048897686497462, curr_delay = 0.1726063385828645, data_size = 86
user 91, emp_avg: 0.4136852841313349, h: 1.17653767698745, ucb: 1.5904848077448794,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9066507266126906, curr_delay = 0.12432737875349036, data_size = 83
user 92, emp_avg: 0.35051714486542884, h: 1.17653767698745, ucb: 1.5268944590415545,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.13983154438218082, data_size = 49
user 93, emp_avg: 0.3719350885361817, h: 1.17653767698745, ucb: 1.5489166712058813,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8908637293221119, curr_delay = 0.14188291858605862, data_size = 110
user 94, emp_avg: 0.4163956577955598, h: 1.17653767698745, ucb: 1.5978169499645074,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7316239579819821, curr_delay = 0.2481185298303541, data_size = 397
user 95, emp_avg: 0.35377933208821566, h: 1.17653767698745, ucb: 1.532864024656983,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8302258579401354, curr_delay = 0.20685890639027865, data_size = 216
user 96, emp_avg: 0.3775728442329943, h: 1.17653767698745, ucb: 1.5561872090840345,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.1747038727737514, data_size = 49
user 97, emp_avg: 0.34835775826626464, h: 1.17653767698745, ucb: 1.5158722773112525,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9261342422275959, curr_delay = 0.06708017500568728, data_size = 50
user 98, emp_avg: 0.42448215944468426, h: 1.17653767698745, ucb: 1.5943834946073647,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8364190884183869, curr_delay = 0.06978550172499257, data_size = 205
user 99, emp_avg: 0.3500241280496356, h: 1.17653767698745, ucb: 1.5293245124834782,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.911943871230843, curr_delay = 0.21885190252611547, data_size = 74
user 100, emp_avg: 0.3478401436564324, h: 1.17653767698745, ucb: 1.5207083698251673,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8908637293221119, curr_delay = 0.09817473923793005, data_size = 110
user 101, emp_avg: 0.37080031870208446, h: 1.17653767698745, ucb: 1.5449732458395462,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.864286707170165, curr_delay = 0.10529656193185188, data_size = 156
user 102, emp_avg: 0.3632953765493342, h: 1.17653767698745, ucb: 1.5291495798276467,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7008296138999464, curr_delay = 0.05999748828305029, data_size = 456
user 103, emp_avg: 0.37087924590352, h: 1.17653767698745, ucb: 1.5506523945064976,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7891604823336178, curr_delay = 0.2188006709886568, data_size = 290
user 104, emp_avg: 0.40894065782549965, h: 1.17653767698745, ucb: 1.5804597285281317,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8984475680848328, curr_delay = 0.07939540912245835, data_size = 97
user 105, emp_avg: 0.3540193961594237, h: 1.17653767698745, ucb: 1.532968963881633,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8706054687845485, curr_delay = 0.20169732019892694, data_size = 145
user 106, emp_avg: 0.34725970819607616, h: 1.17653767698745, ucb: 1.518004729579553,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8838917925755743, curr_delay = 0.08303764254775017, data_size = 122
user 107, emp_avg: 0.34091842930035904, h: 1.17653767698745, ucb: 1.5165808571295663,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8500114747302924, curr_delay = 0.1317768233551538, data_size = 181
user 108, emp_avg: 0.3502882117829178, h: 1.17653767698745, ucb: 1.5276094324957772,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7902566630442505, curr_delay = 0.15832189538295802, data_size = 288
user 109, emp_avg: 0.38092676454591656, h: 1.17653767698745, ucb: 1.5559074622314881,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8850518800464193, curr_delay = 0.11125107637991147, data_size = 120
user 110, emp_avg: 0.3663911550031543, h: 1.17653767698745, ucb: 1.5382182795641892,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.911943871230843, curr_delay = 0.08716033112650147, data_size = 74
user 111, emp_avg: 0.37851192595920674, h: 1.17653767698745, ucb: 1.5546075786235292,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7122348398090171, curr_delay = 0.12564045341213265, data_size = 434
user 112, emp_avg: 0.36248867900493176, h: 1.17653767698745, ucb: 1.5421783841737151,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8990322716881876, curr_delay = 0.2234143222947597, data_size = 96
user 113, emp_avg: 0.3232601683866135, h: 1.17653767698745, ucb: 1.499719969893352,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8637134154882767, curr_delay = 0.15305184325300386, data_size = 157
user 114, emp_avg: 0.3570369699688689, h: 1.17653767698745, ucb: 1.5332773228856724,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.856277931704621, curr_delay = 0.13509160311569623, data_size = 170
user 115, emp_avg: 0.3121198964626252, h: 1.17653767698745, ucb: 1.4915451636603636,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8920283815615436, curr_delay = 0.27017399017637894, data_size = 108
user 116, emp_avg: 0.3462169334287524, h: 1.17653767698745, ucb: 1.5181766075754166,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9131222177760349, curr_delay = 0.09129934440853221, data_size = 72
user 117, emp_avg: 0.3480619247702887, h: 1.17653767698745, ucb: 1.5264279073223666,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7438078901593391, curr_delay = 0.18683453281240647, data_size = 374
user 118, emp_avg: 0.34890445212747967, h: 1.17653767698745, ucb: 1.5270105823581408,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.17864000756041903, data_size = 49
user 119, emp_avg: 0.29865699702483484, h: 1.17653767698745, ucb: 1.4737170419621375,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8781027671428149, curr_delay = 0.1374862211465733, data_size = 132
user 120, emp_avg: 0.3328110656969061, h: 1.17653767698745, ucb: 1.5101203433031936,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7968497239980987, curr_delay = 0.1673020584319702, data_size = 276
user 121, emp_avg: 0.3204605517525053, h: 1.17653767698745, ucb: 1.4958251914734888,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8364190884183869, curr_delay = 0.1343818011174434, data_size = 205
user 122, emp_avg: 0.29160759864342156, h: 1.17653767698745, ucb: 1.4699616593188007,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.5927897912876594, curr_delay = 0.23619809904148162, data_size = 674
user 123, emp_avg: 0.35783277521729445, h: 1.17653767698745, ucb: 1.5340589027370153,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.864286707170165, curr_delay = 0.13457466736336318, data_size = 156
user 124, emp_avg: 0.3087810938949277, h: 1.17653767698745, ucb: 1.4878425608172297,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8711810428507301, curr_delay = 0.2528645293423251, data_size = 144
user 125, emp_avg: 0.3204220395109963, h: 1.17653767698745, ucb: 1.499614507805979,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.24556603272594002, data_size = 49
user 126, emp_avg: 0.29647782663455025, h: 1.17653767698745, ucb: 1.469699753663383,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8914459603424821, curr_delay = 0.11302734537490221, data_size = 109
user 127, emp_avg: 0.3541310086598835, h: 1.17653767698745, ucb: 1.5211736862284353,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.6402397836078096, curr_delay = 0.06477430830140049, data_size = 576
user 128, emp_avg: 0.31703338014741056, h: 1.17653767698745, ucb: 1.4893864402538888,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7962992561591434, curr_delay = 0.09976922920139716, data_size = 277
user 129, emp_avg: 0.3388510495571466, h: 1.17653767698745, ucb: 1.5163176951535722,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7132762432966103, curr_delay = 0.16779850631843582, data_size = 432
user 130, emp_avg: 0.2929395769467043, h: 1.17653767698745, ucb: 1.4688894587830994,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7974003820357449, curr_delay = 0.1568368818508412, data_size = 275
user 131, emp_avg: 0.29416576629663205, h: 1.17653767698745, ucb: 1.4720257667298777,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8706054687845485, curr_delay = 0.21187918923012036, data_size = 145
user 132, emp_avg: 0.2940980549176235, h: 1.17653767698745, ucb: 1.4723342540576603,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.911943871230843, curr_delay = 0.2279326126964774, data_size = 74
user 133, emp_avg: 0.329162774477895, h: 1.17653767698745, ucb: 1.5055640980662166,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8637134154882767, curr_delay = 0.14918144556755275, data_size = 157
user 134, emp_avg: 0.27929610448704584, h: 1.17653767698745, ucb: 1.4557975344140617,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9125329494040935, curr_delay = 0.1780050070102247, data_size = 73
user 135, emp_avg: 0.30325050760569316, h: 1.17653767698745, ucb: 1.4757667003338895,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9131222177760349, curr_delay = 0.10412418941772948, data_size = 72
user 136, emp_avg: 0.3057780435576668, h: 1.17653767698745, ucb: 1.483617281273273,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8844717412116513, curr_delay = 0.20119965574907722, data_size = 121
user 137, emp_avg: 0.2773960755008274, h: 1.17653767698745, ucb: 1.4544982468343062,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.776609086285038, curr_delay = 0.19797407249758744, data_size = 313
user 138, emp_avg: 0.28731988793736024, h: 1.17653767698745, ucb: 1.4602557373485663,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8574197601011196, curr_delay = 0.11215784254762007, data_size = 168
user 139, emp_avg: 0.302164741856246, h: 1.17653767698745, ucb: 1.478228814576142,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7443399087252566, curr_delay = 0.15479716589140946, data_size = 373
user 140, emp_avg: 0.279526773806611, h: 1.17653767698745, ucb: 1.4567783358816682,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8711810428507301, curr_delay = 0.2015187826173464, data_size = 144
user 141, emp_avg: 0.2915896791173664, h: 1.17653767698745, ucb: 1.4701600322008552,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.24733872082971836, data_size = 49
user 142, emp_avg: 0.2980622845568872, h: 1.17653767698745, ucb: 1.473953428598614,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8023648633156608, curr_delay = 0.15313479130200858, data_size = 266
user 143, emp_avg: 0.27229358352559874, h: 1.17653767698745, ucb: 1.4491795961331762,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9202082737372379, curr_delay = 0.19457765298887172, data_size = 60
user 144, emp_avg: 0.2529565076173789, h: 1.17653767698745, ucb: 1.4291287813455629,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7443399087252566, curr_delay = 0.18584994218947262, data_size = 373
user 145, emp_avg: 0.2625180669059941, h: 1.17653767698745, ucb: 1.4408980980371315,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8443346665252874, curr_delay = 0.2755511946408985, data_size = 191
user 146, emp_avg: 0.2560427771709008, h: 1.17653767698745, ucb: 1.4336374601473991,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8156787987437826, curr_delay = 0.23862417283128884, data_size = 242
user 147, emp_avg: 0.26335634617257925, h: 1.17653767698745, ucb: 1.4396263428446705,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.18172944495033685, data_size = 49
user 148, emp_avg: 0.28457974249953566, h: 1.17653767698745, ucb: 1.459738104035875,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8637134154882767, curr_delay = 0.1448143617730302, data_size = 157
user 149, emp_avg: 0.25344119122637954, h: 1.17653767698745, ucb: 1.4310019380876822,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8844717412116513, curr_delay = 0.23989316105490335, data_size = 121
user 150, emp_avg: 0.07231981211473135, h: 1.17653767698745, ucb: 1.249035061532845,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8369832505631019, curr_delay = 0.7751141820191427, data_size = 204
user 151, emp_avg: 0.07180923981016137, h: 1.17653767698745, ucb: 1.2485256037921222,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9202082737372379, curr_delay = 0.7818973615152367, data_size = 60
user 152, emp_avg: 0.07195328582870875, h: 1.17653767698745, ucb: 1.248602466525576,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8914459603424821, curr_delay = 0.7457441579945179, data_size = 109
user 153, emp_avg: 0.07155269346050823, h: 1.17653767698745, ucb: 1.2481559942726592,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8838917925755743, curr_delay = 0.7281704139196017, data_size = 122
user 154, emp_avg: 0.07120153774552002, h: 1.17653767698745, ucb: 1.2477685607466227,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.8631403140050796, curr_delay = 0.7152020603374637, data_size = 158
user 155, emp_avg: 0.0721637032159059, h: 1.17653767698745, ucb: 1.2485383455250099,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.782599374759876, curr_delay = 0.6302211533026159, data_size = 302
user 156, emp_avg: 0.07023451638292472, h: 1.17653767698745, ucb: 1.246826081714371,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.7127554464534682, curr_delay = 0.7367738494020412, data_size = 433
user 157, emp_avg: 0.07035972281075858, h: 1.17653767698745, ucb: 1.2470319288356657,num_of_obs: 44, privacy reward: 0.16529888822158567, g: -0.9267278851694328, curr_delay = 0.7759102202630247, data_size = 49
